rna_name	rna_id	rna_type	InternalLoopLabel	loopEnergy	label5p	energy5p	label3p	energy3p
bpRNA_CRW_30	30	16S	I18	3.0	S69	-17.8	S70	-1.75
bpRNA_CRW_30	30	16S	I19	0.8	S88	-13.35	S89	-3.3
bpRNA_CRW_3300	3300	16S	I1	2.1	S1	-6.55	S2	-7.3
bpRNA_CRW_15247	15247	16S	I6	3.0	S21	-5.7	S22	-5.95
bpRNA_CRW_15247	15247	16S	I7	2.1	S23	-4.45	S24	-3.75
bpRNA_CRW_15247	15247	16S	I19	3.0	S58	-17.8	S59	-1.75
bpRNA_CRW_15247	15247	16S	I23	0.9	S84	-2.97	S85	-5.35
bpRNA_CRW_15247	15247	16S	I25	2.5	S89	-5.35	S90	-3.3
bpRNA_CRW_10042	10042	16S	I3	3.0	S11	-17.8	S12	-1.75
bpRNA_CRW_20465	20465	16S	I5	3.0	S26	-5.7	S27	-5.85
bpRNA_CRW_20465	20465	16S	I6	1.4	S28	-5.5	S29	-4.45
bpRNA_CRW_20465	20465	16S	I17	3.0	S64	-12.8	S65	-1.75
bpRNA_CRW_20465	20465	16S	I19	1.5	S82	-7.4	S83	-3.3
bpRNA_CRW_20465	20465	16S	I21	1.7	S87	-3.6	S88	-2.97
bpRNA_CRW_6105	6105	16S	I5	3.7	S28	-5.25	S29	-8.05
bpRNA_CRW_6105	6105	16S	I6	2.8	S30	-6.55	S31	-5.85
bpRNA_CRW_6105	6105	16S	I16	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_4970	4970	16S	I5	3.7	S27	-5.25	S28	-7.95
bpRNA_CRW_4970	4970	16S	I6	2.8	S29	-6.55	S30	-5.85
bpRNA_CRW_4970	4970	16S	I16	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_12837	12837	16S	I5	3.0	S29	-5.7	S30	-5.95
bpRNA_CRW_12837	12837	16S	I6	1.4	S31	-5.5	S32	-7.3
bpRNA_CRW_12837	12837	16S	I15	2.9	S52	-10.4	S53	-4.35
bpRNA_CRW_12837	12837	16S	I20	3.0	S68	-17.8	S69	-1.75
bpRNA_CRW_17722	17722	16S	I8	3.7	S30	-5.25	S31	-7.95
bpRNA_CRW_17722	17722	16S	I19	3.0	S67	-15.7	S68	-1.75
bpRNA_CRW_17722	17722	16S	I21	0.8	S88	-14.65	S89	-3.3
bpRNA_CRW_4799	4799	16S	I5	3.7	S29	-5.25	S30	-8.05
bpRNA_CRW_4799	4799	16S	I6	2.8	S31	-6.55	S32	-5.85
bpRNA_CRW_4799	4799	16S	I16	3.0	S66	-16.3	S67	-1.75
bpRNA_CRW_1665	1665	16S	I14	0.2	S56	-2.05	S57	-7.5
bpRNA_CRW_1665	1665	16S	I17	0.8	S86	-10.95	S87	-3.3
bpRNA_CRW_4460	4460	16S	I5	3.0	S30	-5.8	S31	-8.05
bpRNA_CRW_4460	4460	16S	I14	0.2	S58	-2.05	S59	-7.5
bpRNA_CRW_4460	4460	16S	I16	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_4460	4460	16S	I17	0.8	S86	-8.55	S87	-3.3
bpRNA_CRW_8340	8340	16S	I5	3.0	S28	-6.6	S29	-8.05
bpRNA_CRW_8340	8340	16S	I6	2.1	S30	-7.8	S31	-8.65
bpRNA_CRW_8340	8340	16S	I17	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_12527	12527	16S	I7	3.0	S29	-5.7	S30	-8.05
bpRNA_CRW_12527	12527	16S	I8	2.1	S31	-6.25	S32	-5.3
bpRNA_CRW_11408	11408	16S	I5	3.7	S28	-4.95	S29	-5.95
bpRNA_CRW_11408	11408	16S	I6	2.1	S30	-5.5	S31	-3.85
bpRNA_CRW_11408	11408	16S	I15	2.9	S52	-12.5	S53	-4.35
bpRNA_CRW_11408	11408	16S	I18	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_10286	10286	16S	I4	3.0	S19	-5.7	S20	-5.95
bpRNA_CRW_10286	10286	16S	I5	2.1	S21	-6.25	S22	-3.75
bpRNA_CRW_6038	6038	16S	I5	3.7	S28	-5.25	S29	-8.05
bpRNA_CRW_6038	6038	16S	I6	2.8	S30	-6.55	S31	-5.85
bpRNA_CRW_20558	20558	16S	I5	3.7	S31	-4.05	S32	-5.95
bpRNA_CRW_20558	20558	16S	I6	2.8	S33	-6.55	S34	-3.85
bpRNA_CRW_20558	20558	16S	I17	1.2	S79	-9.45	S80	-1.65
bpRNA_CRW_15083	15083	16S	I6	3.0	S22	-5.7	S23	-8.05
bpRNA_CRW_15083	15083	16S	I7	2.1	S24	-6.25	S25	-5.3
bpRNA_CRW_15083	15083	16S	I16	2.9	S44	-11.0	S45	-4.35
bpRNA_CRW_13050	13050	16S	I8	3.0	S27	-5.7	S28	-5.95
bpRNA_CRW_13050	13050	16S	I9	2.1	S29	-6.25	S30	-5.65
bpRNA_CRW_13050	13050	16S	I18	2.9	S50	-11.0	S51	-4.35
bpRNA_CRW_13050	13050	16S	I21	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_5117	5117	16S	I5	3.7	S27	-5.25	S28	-8.05
bpRNA_CRW_5117	5117	16S	I6	2.8	S29	-6.55	S30	-3.85
bpRNA_CRW_5117	5117	16S	I16	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_5117	5117	16S	I23	-1.7	S97	-1.65	S98	-13.8
bpRNA_CRW_9637	9637	16S	I4	3.0	S20	-5.7	S21	-5.95
bpRNA_CRW_9637	9637	16S	I5	2.1	S22	-6.55	S23	-3.75
bpRNA_CRW_9637	9637	16S	I14	2.9	S43	-12.5	S44	-4.35
bpRNA_CRW_9637	9637	16S	I15	0.2	S48	-2.05	S49	-7.5
bpRNA_CRW_7962	7962	16S	I5	3.7	S28	-5.25	S29	-8.05
bpRNA_CRW_7962	7962	16S	I6	2.8	S30	-6.55	S31	-5.85
bpRNA_CRW_7962	7962	16S	I16	3.0	S65	-16.3	S66	-1.75
bpRNA_CRW_11825	11825	16S	I5	3.0	S27	-5.7	S28	-5.95
bpRNA_CRW_11825	11825	16S	I6	2.1	S29	-6.55	S30	-3.75
bpRNA_CRW_11825	11825	16S	I15	2.9	S50	-12.5	S51	-4.35
bpRNA_CRW_11825	11825	16S	I16	0.2	S55	-2.05	S56	-7.5
bpRNA_CRW_11825	11825	16S	I18	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_12868	12868	16S	I6	3.0	S22	-5.7	S23	-5.95
bpRNA_CRW_12868	12868	16S	I7	2.1	S24	-6.25	S25	-5.65
bpRNA_CRW_12868	12868	16S	I16	2.9	S45	-11.0	S46	-4.35
bpRNA_CRW_12868	12868	16S	I19	3.0	S60	-17.8	S61	-1.75
bpRNA_CRW_12868	12868	16S	I25	2.5	S91	-5.35	S92	-3.3
bpRNA_CRW_387	387	16S	I5	3.7	S29	-5.05	S30	-8.05
bpRNA_CRW_387	387	16S	I14	0.2	S57	-2.05	S58	-7.5
bpRNA_CRW_387	387	16S	I16	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_387	387	16S	I17	0.8	S85	-15.25	S86	-3.3
bpRNA_CRW_11947	11947	16S	I7	3.0	S30	-5.7	S31	-5.95
bpRNA_CRW_11947	11947	16S	I8	1.4	S32	-5.5	S33	-5.3
bpRNA_CRW_11947	11947	16S	I24	0.9	S93	-2.97	S94	-5.35
bpRNA_CRW_7800	7800	16S	I5	3.7	S25	-4.05	S26	-7.95
bpRNA_CRW_7800	7800	16S	I6	2.1	S27	-5.5	S28	-5.85
bpRNA_CRW_5075	5075	16S	I5	3.7	S25	-5.25	S26	-8.05
bpRNA_CRW_5075	5075	16S	I16	3.0	S62	-16.3	S63	-1.75
bpRNA_CRW_5075	5075	16S	I21	0.3	S89	-2.97	S90	-6.6
bpRNA_CRW_9755	9755	16S	I5	3.0	S28	-5.7	S29	-8.05
bpRNA_CRW_9755	9755	16S	I6	2.1	S30	-7.9	S31	-5.85
bpRNA_CRW_9755	9755	16S	I18	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_9755	9755	16S	I23	0.5	S92	-2.97	S93	-5.05
bpRNA_CRW_13132	13132	16S	I7	3.0	S27	-5.7	S28	-7.95
bpRNA_CRW_13132	13132	16S	I8	2.1	S29	-6.55	S30	-3.75
bpRNA_CRW_13132	13132	16S	I14	3.6	S44	-10.1	S45	-11.55
bpRNA_CRW_13132	13132	16S	I20	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_12445	12445	16S	I4	3.0	S17	-5.7	S18	-5.25
bpRNA_CRW_12445	12445	16S	I5	2.1	S19	-6.25	S20	-5.3
bpRNA_CRW_12445	12445	16S	I14	2.9	S39	-11.0	S40	-4.35
bpRNA_CRW_4502	4502	16S	I6	3.7	S29	-5.05	S30	-8.05
bpRNA_CRW_4502	4502	16S	I15	0.2	S57	-2.05	S58	-7.5
bpRNA_CRW_4502	4502	16S	I18	0.8	S86	-12.95	S87	-3.3
bpRNA_CRW_8222	8222	16S	I5	3.0	S28	-6.6	S29	-8.05
bpRNA_CRW_8222	8222	16S	I6	2.1	S30	-7.8	S31	-8.65
bpRNA_CRW_8222	8222	16S	I17	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_1707	1707	16S	I5	3.7	S32	-5.05	S33	-8.05
bpRNA_CRW_1707	1707	16S	I15	0.2	S61	-2.05	S62	-7.5
bpRNA_CRW_1707	1707	16S	I17	3.0	S70	-17.8	S71	-1.75
bpRNA_CRW_1707	1707	16S	I19	0.8	S90	-13.25	S91	-3.3
bpRNA_CRW_17640	17640	16S	I7	3.7	S29	-5.05	S30	-7.95
bpRNA_CRW_17640	17640	16S	I8	2.8	S31	-6.55	S32	-2.77
bpRNA_CRW_17640	17640	16S	I18	3.0	S66	-15.7	S67	-1.75
bpRNA_CRW_14496	14496	16S	I7	3.0	S28	-5.7	S29	-8.05
bpRNA_CRW_14496	14496	16S	I8	2.1	S30	-6.25	S31	-5.3
bpRNA_CRW_14496	14496	16S	I17	2.9	S51	-11.0	S52	-4.35
bpRNA_CRW_11693	11693	16S	I7	3.0	S30	-5.7	S31	-8.05
bpRNA_CRW_11693	11693	16S	I8	2.1	S32	-6.25	S33	-5.3
bpRNA_CRW_11693	11693	16S	I17	2.9	S53	-11.0	S54	-4.35
bpRNA_CRW_11693	11693	16S	I20	3.0	S67	-15.7	S68	-1.75
bpRNA_CRW_2628	2628	16S	I2	1.3	S11	-0.22	S12	-7.6
bpRNA_CRW_2628	2628	16S	I6	3.7	S30	-5.05	S31	-8.05
bpRNA_CRW_2628	2628	16S	I15	0.2	S58	-2.05	S59	-7.5
bpRNA_CRW_2628	2628	16S	I17	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_2628	2628	16S	I18	0.8	S86	-15.25	S87	-3.3
bpRNA_CRW_9881	9881	16S	I7	3.0	S29	-5.7	S30	-8.05
bpRNA_CRW_9881	9881	16S	I17	2.9	S52	-11.0	S53	-4.35
bpRNA_CRW_9881	9881	16S	I20	3.0	S66	-15.7	S67	-1.75
bpRNA_CRW_9914	9914	16S	I11	2.9	S27	-12.5	S28	-4.35
bpRNA_CRW_7641	7641	16S	I6	3.7	S28	-5.25	S29	-8.05
bpRNA_CRW_7641	7641	16S	I7	2.8	S30	-6.55	S31	-5.85
bpRNA_CRW_7641	7641	16S	I18	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_7641	7641	16S	I20	1.7	S87	-7.5	S88	-3.3
bpRNA_CRW_11706	11706	16S	I7	3.0	S29	-5.7	S30	-5.95
bpRNA_CRW_11706	11706	16S	I8	2.1	S31	-6.25	S32	-5.65
bpRNA_CRW_11706	11706	16S	I17	2.9	S52	-11.0	S53	-4.35
bpRNA_CRW_11706	11706	16S	I20	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_14503	14503	16S	I7	3.0	S27	-5.7	S28	-8.05
bpRNA_CRW_14503	14503	16S	I8	2.1	S29	-6.25	S30	-5.3
bpRNA_CRW_14503	14503	16S	I17	2.9	S50	-11.0	S51	-4.35
bpRNA_CRW_14503	14503	16S	I20	3.0	S64	-15.7	S65	-1.75
bpRNA_CRW_2444	2444	16S	I4	3.7	S21	-5.05	S22	-8.05
bpRNA_CRW_2444	2444	16S	I5	2.1	S23	-6.9	S24	-5.85
bpRNA_CRW_2444	2444	16S	I14	0.2	S48	-2.05	S49	-7.5
bpRNA_CRW_12629	12629	16S	I6	3.0	S23	-5.7	S24	-8.05
bpRNA_CRW_12629	12629	16S	I7	2.1	S25	-6.25	S26	-5.3
bpRNA_CRW_12629	12629	16S	I16	2.9	S45	-11.0	S46	-4.35
bpRNA_CRW_1692	1692	16S	I5	3.7	S31	-5.05	S32	-8.05
bpRNA_CRW_1692	1692	16S	I15	0.2	S60	-2.05	S61	-7.5
bpRNA_CRW_1692	1692	16S	I17	3.0	S69	-17.8	S70	-1.75
bpRNA_CRW_1692	1692	16S	I18	0.8	S89	-13.35	S90	-3.3
bpRNA_CRW_4497	4497	16S	I5	3.0	S30	-5.8	S31	-8.05
bpRNA_CRW_4497	4497	16S	I14	0.2	S58	-2.05	S59	-7.5
bpRNA_CRW_4497	4497	16S	I16	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_4497	4497	16S	I17	0.8	S86	-8.55	S87	-3.3
bpRNA_CRW_5219	5219	16S	I4	3.7	S22	-5.25	S23	-8.05
bpRNA_CRW_5219	5219	16S	I5	2.8	S24	-6.55	S25	-5.85
bpRNA_CRW_5219	5219	16S	I15	3.0	S59	-17.8	S60	-1.75
bpRNA_CRW_9539	9539	16S	I7	3.0	S29	-5.7	S30	-5.95
bpRNA_CRW_9539	9539	16S	I8	2.1	S31	-6.55	S32	-3.75
bpRNA_CRW_9539	9539	16S	I17	2.9	S52	-12.5	S53	-4.35
bpRNA_CRW_9539	9539	16S	I18	0.2	S57	-2.05	S58	-7.5
bpRNA_CRW_9539	9539	16S	I20	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_7995	7995	16S	I5	3.7	S28	-5.25	S29	-8.05
bpRNA_CRW_7995	7995	16S	I6	2.8	S30	-6.55	S31	-5.85
bpRNA_CRW_7995	7995	16S	I16	3.0	S65	-16.3	S66	-1.75
bpRNA_CRW_2869	2869	16S	I6	3.7	S29	-5.05	S30	-8.05
bpRNA_CRW_2869	2869	16S	I15	0.2	S58	-2.05	S59	-7.5
bpRNA_CRW_2869	2869	16S	I17	0.8	S86	-9.15	S87	-3.3
bpRNA_CRW_10271	10271	16S	I5	3.7	S23	-4.95	S24	-5.95
bpRNA_CRW_10271	10271	16S	I6	2.1	S25	-6.25	S26	-5.65
bpRNA_CRW_10271	10271	16S	I16	0.2	S51	-2.05	S52	-7.5
bpRNA_CRW_10271	10271	16S	I18	3.0	S60	-17.8	S61	-1.75
bpRNA_CRW_10271	10271	16S	I21	1.8	S85	-4.5	S86	-2.97
bpRNA_CRW_6336	6336	16S	I4	3.7	S20	-5.25	S21	-8.05
bpRNA_CRW_6336	6336	16S	I5	2.8	S22	-6.55	S23	-5.85
bpRNA_CRW_20656	20656	16S	I5	3.7	S29	-4.05	S30	-5.95
bpRNA_CRW_20656	20656	16S	I17	3.0	S67	-15.7	S68	-1.75
bpRNA_CRW_20656	20656	16S	I21	1.8	S91	-4.5	S92	-2.97
bpRNA_CRW_20656	20656	16S	I30	2.5	S104	-6.35	S105	-3.3
bpRNA_CRW_3133	3133	16S	I2	1.3	S11	-0.22	S12	-3.3
bpRNA_CRW_3133	3133	16S	I7	3.7	S31	-5.05	S32	-8.05
bpRNA_CRW_3133	3133	16S	I16	0.2	S59	-2.05	S60	-7.5
bpRNA_CRW_3133	3133	16S	I18	3.0	S68	-17.8	S69	-1.75
bpRNA_CRW_3133	3133	16S	I19	0.8	S87	-15.25	S88	-3.3
bpRNA_CRW_10188	10188	16S	I7	3.0	S30	-5.7	S31	-7.95
bpRNA_CRW_10188	10188	16S	I8	2.1	S32	-6.55	S33	-3.75
bpRNA_CRW_10188	10188	16S	I20	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_212	212	16S	I4	3.7	S22	-5.05	S23	-8.05
bpRNA_CRW_212	212	16S	I14	0.2	S51	-2.05	S52	-7.5
bpRNA_CRW_212	212	16S	I16	3.0	S60	-17.8	S61	-1.75
bpRNA_CRW_212	212	16S	I17	0.8	S79	-8.95	S80	-3.3
bpRNA_CRW_15074	15074	16S	I1	3.0	S3	-17.8	S4	-1.75
bpRNA_CRW_17801	17801	16S	I6	3.0	S29	-5.8	S30	-8.05
bpRNA_CRW_17801	17801	16S	I17	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_17801	17801	16S	I22	0.9	S93	-2.97	S94	-5.05
bpRNA_CRW_1946	1946	16S	I2	2.1	S11	-0.22	S12	-2.05
bpRNA_CRW_1946	1946	16S	I7	3.7	S32	-5.05	S33	-8.05
bpRNA_CRW_1946	1946	16S	I16	0.2	S60	-2.05	S61	-7.5
bpRNA_CRW_1946	1946	16S	I18	3.0	S69	-17.8	S70	-1.75
bpRNA_CRW_1946	1946	16S	I19	0.8	S88	-13.05	S89	-3.3
bpRNA_CRW_5082	5082	16S	I5	3.7	S28	-5.25	S29	-8.05
bpRNA_CRW_5082	5082	16S	I6	2.8	S30	-6.35	S31	-3.85
bpRNA_CRW_98	98	16S	I4	3.7	S18	-5.05	S19	-8.05
bpRNA_CRW_1824	1824	16S	I6	3.7	S28	-5.25	S29	-7.95
bpRNA_CRW_1824	1824	16S	I7	2.8	S30	-6.35	S31	-5.85
bpRNA_CRW_15116	15116	16S	I6	3.0	S21	-5.7	S22	-8.05
bpRNA_CRW_15116	15116	16S	I7	2.1	S23	-6.55	S24	-5.3
bpRNA_CRW_15116	15116	16S	I16	2.9	S44	-11.0	S45	-4.35
bpRNA_CRW_15116	15116	16S	I19	3.0	S58	-15.7	S59	-1.75
bpRNA_CRW_15116	15116	16S	I26	2.5	S90	-2.05	S91	-3.3
bpRNA_CRW_370	370	16S	I5	3.7	S29	-5.05	S30	-8.05
bpRNA_CRW_370	370	16S	I14	0.2	S57	-2.05	S58	-7.5
bpRNA_CRW_370	370	16S	I16	3.0	S66	-17.8	S67	-1.75
bpRNA_CRW_370	370	16S	I17	0.8	S85	-10.85	S86	-3.3
bpRNA_CRW_3051	3051	16S	I2	1.3	S6	-0.22	S7	-7.6
bpRNA_CRW_3051	3051	16S	I6	3.7	S25	-5.05	S26	-8.05
bpRNA_CRW_3051	3051	16S	I15	0.2	S53	-2.05	S54	-7.5
bpRNA_CRW_3051	3051	16S	I17	3.0	S61	-17.8	S62	-1.75
bpRNA_CRW_3051	3051	16S	I18	0.8	S80	-15.25	S81	-3.3
bpRNA_CRW_6254	6254	16S	I5	3.7	S28	-4.05	S29	-8.05
bpRNA_CRW_6254	6254	16S	I6	2.1	S30	-6.55	S31	-5.3
bpRNA_CRW_6254	6254	16S	I16	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_20734	20734	16S	I6	2.1	S33	-5.5	S34	-3.85
bpRNA_CRW_20734	20734	16S	I17	3.0	S69	-15.7	S70	-1.75
bpRNA_CRW_10313	10313	16S	I7	3.0	S30	-5.7	S31	-8.05
bpRNA_CRW_10313	10313	16S	I8	2.1	S32	-6.25	S33	-5.65
bpRNA_CRW_10313	10313	16S	I17	2.9	S53	-11.0	S54	-4.35
bpRNA_CRW_10313	10313	16S	I20	3.0	S68	-15.7	S69	-1.75
bpRNA_CRW_2526	2526	16S	I5	3.7	S30	-5.05	S31	-8.05
bpRNA_CRW_2526	2526	16S	I15	0.2	S59	-2.05	S60	-7.5
bpRNA_CRW_2526	2526	16S	I17	0.8	S82	-11.35	S83	-3.3
bpRNA_CRW_14461	14461	16S	I7	3.0	S29	-5.7	S30	-8.05
bpRNA_CRW_14461	14461	16S	I8	2.1	S31	-6.25	S32	-5.3
bpRNA_CRW_14461	14461	16S	I17	2.9	S52	-11.0	S53	-4.35
bpRNA_CRW_14461	14461	16S	I20	3.0	S66	-15.7	S67	-1.75
bpRNA_CRW_14798	14798	16S	I7	3.0	S29	-5.7	S30	-8.05
bpRNA_CRW_14798	14798	16S	I8	2.1	S31	-6.25	S32	-5.3
bpRNA_CRW_14798	14798	16S	I17	2.9	S52	-11.0	S53	-4.35
bpRNA_CRW_14798	14798	16S	I20	3.0	S66	-15.7	S67	-1.75
bpRNA_CRW_7723	7723	16S	I5	3.7	S28	-5.25	S29	-8.05
bpRNA_CRW_7723	7723	16S	I6	2.8	S30	-6.55	S31	-5.85
bpRNA_CRW_7723	7723	16S	I16	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_9876	9876	16S	I6	3.0	S29	-5.7	S30	-8.05
bpRNA_CRW_9876	9876	16S	I7	2.1	S31	-6.55	S32	-3.75
bpRNA_CRW_9876	9876	16S	I16	2.9	S52	-10.8	S53	-4.35
bpRNA_CRW_9876	9876	16S	I19	3.0	S66	-15.7	S67	-1.75
bpRNA_CRW_9876	9876	16S	I21	0.8	S87	-11.75	S88	-3.3
bpRNA_CRW_1409	1409	16S	I5	3.7	S31	-5.05	S32	-8.05
bpRNA_CRW_1409	1409	16S	I6	2.1	S33	-6.9	S34	-5.85
bpRNA_CRW_1409	1409	16S	I15	0.2	S61	-2.05	S62	-7.5
bpRNA_CRW_1409	1409	16S	I17	3.0	S70	-17.8	S71	-1.75
bpRNA_CRW_1409	1409	16S	I18	1.0	S89	-9.55	S90	-3.3
bpRNA_CRW_1919	1919	16S	I2	2.1	S11	-0.22	S12	-8.65
bpRNA_CRW_1919	1919	16S	I6	3.7	S30	-5.05	S31	-8.05
bpRNA_CRW_1919	1919	16S	I15	0.2	S58	-2.05	S59	-7.5
bpRNA_CRW_1919	1919	16S	I17	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_1919	1919	16S	I18	0.8	S86	-15.25	S87	-3.3
bpRNA_CRW_6090	6090	16S	I5	3.7	S28	-5.25	S29	-8.05
bpRNA_CRW_6090	6090	16S	I6	2.8	S30	-6.55	S31	-3.85
bpRNA_CRW_6090	6090	16S	I16	3.0	S65	-17.8	S66	-1.75
bpRNA_CRW_6090	6090	16S	I28	2.5	S104	-7.15	S105	-3.3
bpRNA_CRW_3295	3295	16S	I2	1.3	S11	-0.22	S12	-3.3
bpRNA_CRW_3295	3295	16S	I7	3.7	S32	-5.05	S33	-8.05
bpRNA_CRW_3295	3295	16S	I16	0.2	S60	-2.05	S61	-7.5
bpRNA_CRW_3295	3295	16S	I18	3.0	S69	-17.8	S70	-1.75
bpRNA_CRW_3295	3295	16S	I19	0.8	S88	-13.75	S89	-3.3
bpRNA_CRW_3295	3295	16S	I22	0.9	S94	-2.97	S95	-5.35
bpRNA_CRW_20609	20609	16S	I4	3.0	S18	-5.7	S19	-5.85
bpRNA_CRW_20609	20609	16S	I5	1.4	S20	-5.5	S21	-4.45
bpRNA_CRW_20609	20609	16S	I15	3.0	S53	-11.5	S54	-1.75
bpRNA_CRW_20609	20609	16S	I18	1.5	S72	-7.1	S73	-3.3
bpRNA_CRW_20609	20609	16S	I20	1.7	S77	-3.6	S78	-2.97
bpRNA_CRW_6369	6369	16S	I5	3.7	S26	-5.25	S27	-8.05
bpRNA_CRW_6369	6369	16S	I6	2.8	S28	-6.55	S29	-5.85
bpRNA_CRW_6369	6369	16S	I16	3.0	S63	-17.8	S64	-1.75
bpRNA_CRW_2836	2836	16S	I5	3.7	S18	-5.05	S19	-8.05
bpRNA_CRW_2836	2836	16S	I14	0.2	S45	-2.05	S46	-7.5
bpRNA_CRW_2836	2836	16S	I16	0.8	S62	-11.45	S63	-3.3
bpRNA_CRW_5246	5246	16S	I4	3.7	S22	-5.25	S23	-8.05
bpRNA_CRW_5246	5246	16S	I5	2.8	S24	-6.55	S25	-3.85
bpRNA_CRW_5246	5246	16S	I15	3.0	S59	-17.8	S60	-1.75
bpRNA_CRW_13301	13301	16S	I7	3.0	S30	-5.7	S31	-7.95
bpRNA_CRW_13301	13301	16S	I8	2.1	S32	-6.55	S33	-3.75
bpRNA_CRW_13301	13301	16S	I18	0.2	S58	-2.05	S59	-7.5
bpRNA_CRW_13301	13301	16S	I20	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_13301	13301	16S	I24	1.8	S93	-4.5	S94	-2.97
bpRNA_CRW_1534	1534	16S	I4	3.7	S21	-5.05	S22	-8.05
bpRNA_CRW_1534	1534	16S	I14	0.2	S50	-2.05	S51	-7.5
bpRNA_CRW_1534	1534	16S	I16	0.8	S74	-8.95	S75	-3.3
bpRNA_CRW_1534	1534	16S	I19	0.9	S80	-2.97	S81	-3.4
bpRNA_CRW_17473	17473	16S	I5	3.7	S27	-5.05	S28	-8.05
bpRNA_CRW_17473	17473	16S	I13	2.9	S50	-11.1	S51	-4.35
bpRNA_CRW_17473	17473	16S	I16	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_12676	12676	16S	I4	3.0	S18	-5.7	S19	-8.05
bpRNA_CRW_12676	12676	16S	I5	2.1	S20	-6.25	S21	-5.3
bpRNA_CRW_8011	8011	16S	I5	3.7	S27	-5.25	S28	-8.05
bpRNA_CRW_8011	8011	16S	I6	2.8	S29	-6.55	S30	-5.85
bpRNA_CRW_8011	8011	16S	I16	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_4731	4731	16S	I5	3.7	S27	-5.25	S28	-8.05
bpRNA_CRW_4731	4731	16S	I6	2.8	S29	-6.35	S30	-3.85
bpRNA_CRW_4731	4731	16S	I16	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_11759	11759	16S	I7	3.0	S30	-5.7	S31	-5.95
bpRNA_CRW_11759	11759	16S	I8	2.1	S32	-6.55	S33	-3.75
bpRNA_CRW_11759	11759	16S	I20	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_8173	8173	16S	I4	3.0	S19	-13.6	S20	-11.65
bpRNA_CRW_8173	8173	16S	I6	3.0	S30	-6.6	S31	-8.05
bpRNA_CRW_8173	8173	16S	I7	2.1	S32	-9.9	S33	-8.65
bpRNA_CRW_4653	4653	16S	I5	3.7	S26	-5.25	S27	-8.05
bpRNA_CRW_4653	4653	16S	I6	2.8	S28	-6.55	S29	-5.85
bpRNA_CRW_12714	12714	16S	I7	3.0	S28	-5.7	S29	-8.05
bpRNA_CRW_12714	12714	16S	I8	2.1	S30	-6.25	S31	-5.3
bpRNA_CRW_17511	17511	16S	I7	3.7	S29	-5.05	S30	-7.95
bpRNA_CRW_17511	17511	16S	I8	2.8	S31	-6.55	S32	-2.77
bpRNA_CRW_17511	17511	16S	I18	3.0	S64	-15.25	S65	-1.75
bpRNA_CRW_1456	1456	16S	I7	3.7	S30	-5.05	S31	-8.05
bpRNA_CRW_1456	1456	16S	I16	0.2	S58	-2.05	S59	-7.5
bpRNA_CRW_1456	1456	16S	I18	3.0	S67	-17.8	S68	-1.75
bpRNA_CRW_1456	1456	16S	I19	0.8	S86	-10.85	S87	-3.3
bpRNA_CRW_1456	1456	16S	I22	0.2	S92	-2.97	S93	-6.7
bpRNA_CRW_9829	9829	16S	I1	2.1	S2	-6.25	S3	-3.75
bpRNA_CRW_9829	9829	16S	I10	2.9	S23	-12.5	S24	-4.35
bpRNA_CRW_9829	9829	16S	I11	0.2	S28	-2.05	S29	-7.5
bpRNA_CRW_2680	2680	16S	I2	1.3	S8	-0.22	S9	-7.6
bpRNA_CRW_2680	2680	16S	I6	3.7	S27	-5.05	S28	-8.05
bpRNA_CRW_2680	2680	16S	I15	0.2	S55	-2.05	S56	-7.5
bpRNA_CRW_2680	2680	16S	I17	3.0	S64	-17.8	S65	-1.75
bpRNA_CRW_2680	2680	16S	I18	0.8	S83	-15.25	S84	-3.3
bpRNA_CRW_2579	2579	16S	I1	1.3	S4	-0.22	S5	-7.6
